id,title,year,decade,model,model_id,status,latency_s,title_guess,typography,typography_notes,mood,caption_essay,lite_risk,notes,raw_text,error
718161,Wolfwood,2020,2020,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,3.834,WOLF WOOD,block,Bold white distressed block letters stacked vertically create a stark contrast against the dark forest.,ominous|supernatural|foreboding|atmospheric|primal,"A crimson-bathed forest glows with unnatural light, its skeletal trees framing bold white lettering that promises primal terror lurking within the woods' dark heart.",ok,,"```json
{
  ""title_guess"": ""WOLF WOOD"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold white distressed block letters stacked vertically create a stark contrast against the dark forest."",
  ""mood"": [""ominous"", ""supernatural"", ""foreboding"", ""atmospheric"", ""primal""],
  ""caption_essay"": ""A crimson-bathed forest glows with unnatural light, its skeletal trees framing bold white lettering that promises primal terror lurking within the woods' dark heart."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
219253,Yotsuya Ghost Story Part 2,1949,1940,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.097,四谷怪談,block,Bold blue Japanese characters arranged vertically in traditional style with smaller text annotations.,atmospheric|classical|romantic|melancholic|traditional,"A couple in traditional Japanese kimono share an umbrella in this vintage black-and-white film still, evoking the atmospheric tension of classic Japanese ghost cinema through stark contrasts and period costume.",ok,Yotsuya Kaidan is a famous Japanese ghost story; poster shows romantic scene that belies horror genre,"```json
{
  ""title_guess"": ""四谷怪談"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold blue Japanese characters arranged vertically in traditional style with smaller text annotations."",
  ""mood"": [""atmospheric"", ""classical"", ""romantic"", ""melancholic"", ""traditional""],
  ""caption_essay"": ""A couple in traditional Japanese kimono share an umbrella in this vintage black-and-white film still, evoking the atmospheric tension of classic Japanese ghost cinema through stark contrasts and period costume."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Yotsuya Kaidan is a famous Japanese ghost story; poster shows romantic scene that belies horror genre""
}
```",
85241,The Headless Ghost,1959,1950,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,7.018,THE HEADLESS GHOST,block,"Bold yellow block letters with slight dimensional shading create a pulpy, attention-grabbing effect.",campy|supernatural|comedic|gothic|B-movie,"This 1959 British horror-comedy poster features a headless specter looming over fleeing teenagers against a castle backdrop, exemplifying the era's blend of Gothic atmosphere with lighthearted teen-oriented thrills.",ok,"Clear vintage horror poster with visible cast names (Richard Lyon, Liliane Sottane, David Rose, Clive Revill) and classic B-movie aesthetic.","```json
{
  ""title_guess"": ""THE HEADLESS GHOST"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold yellow block letters with slight dimensional shading create a pulpy, attention-grabbing effect."",
  ""mood"": [""campy"", ""supernatural"", ""comedic"", ""gothic"", ""B-movie""],
  ""caption_essay"": ""This 1959 British horror-comedy poster features a headless specter looming over fleeing teenagers against a castle backdrop, exemplifying the era's blend of Gothic atmosphere with lighthearted teen-oriented thrills."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Clear vintage horror poster with visible cast names (Richard Lyon, Liliane Sottane, David Rose, Clive Revill) and classic B-movie aesthetic.""
}
```",
110404,Sweet Kill,1972,1970,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.126,Sweet Kill,script,The title uses an elegant red script font that contrasts sharply with the violent imagery.,violent|disturbing|provocative|exploitation|shocking,"A pair of scissors slices through a photograph of a woman in a bikini against a stark blue background, creating a visceral metaphor for violence and objectification in this exploitation-era horror poster.",ok,Clear imagery with strong visual metaphor typical of 1970s exploitation cinema marketing,"```json
{
  ""title_guess"": ""Sweet Kill"",
  ""typography"": ""script"",
  ""typography_notes"": ""The title uses an elegant red script font that contrasts sharply with the violent imagery."",
  ""mood"": [""violent"", ""disturbing"", ""provocative"", ""exploitation"", ""shocking""],
  ""caption_essay"": ""A pair of scissors slices through a photograph of a woman in a bikini against a stark blue background, creating a visceral metaphor for violence and objectification in this exploitation-era horror poster."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Clear imagery with strong visual metaphor typical of 1970s exploitation cinema marketing""
}
```",
84992,Blood Theatre,1984,1980,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.486,BLOOD THEATER,ornate,"The title uses dripping, horror-style lettering with a yellow-green glow effect suggesting visceral gore.",menacing|claustrophobic|theatrical|suspenseful|vintage,"This direct-to-video horror poster from the 1980s combines a close-up of Mary Woronov with a shadowy theater corridor, while the tagline 'The Show's Over...' promises deadly entertainment gone wrong.",ok,,"```json
{
  ""title_guess"": ""BLOOD THEATER"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title uses dripping, horror-style lettering with a yellow-green glow effect suggesting visceral gore."",
  ""mood"": [""menacing"", ""claustrophobic"", ""theatrical"", ""suspenseful"", ""vintage""],
  ""caption_essay"": ""This direct-to-video horror poster from the 1980s combines a close-up of Mary Woronov with a shadowy theater corridor, while the tagline 'The Show's Over...' promises deadly entertainment gone wrong."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
597684,Immortal,1995,1990,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.227,IMMORTAL,ornate,"Gothic-style serif lettering with sharp, angular serifs evokes both horror and rock aesthetics.",dark|gritty|rebellious|supernatural|urban,"This poster for 'Immortal' merges vampire mythology with rock-and-roll culture, featuring shadowy figures and crimson tones that suggest violence and eternal nightlife. The tagline 'Sex, Blood, and Rock-N-Roll' anchors its transgressive appeal.",ok,,"```json
{
  ""title_guess"": ""IMMORTAL"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""Gothic-style serif lettering with sharp, angular serifs evokes both horror and rock aesthetics."",
  ""mood"": [""dark"", ""gritty"", ""rebellious"", ""supernatural"", ""urban""],
  ""caption_essay"": ""This poster for 'Immortal' merges vampire mythology with rock-and-roll culture, featuring shadowy figures and crimson tones that suggest violence and eternal nightlife. The tagline 'Sex, Blood, and Rock-N-Roll' anchors its transgressive appeal."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
53335,Candy Stripers,2006,2000,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.196,CANDY STRIPERS,ornate,White serif lettering with decorative flourishes against a dark red background creates a vintage horror aesthetic.,campy|retro|exploitation|horror-comedy|B-movie,"Three women in matching red-and-white striped uniforms pose with lollipops against a crimson backdrop featuring ominous shadowy figures, evoking low-budget horror exploitation cinema's playful yet sinister visual language.",ok,,"```json
{
  ""title_guess"": ""CANDY STRIPERS"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""White serif lettering with decorative flourishes against a dark red background creates a vintage horror aesthetic."",
  ""mood"": [""campy"", ""retro"", ""exploitation"", ""horror-comedy"", ""B-movie""],
  ""caption_essay"": ""Three women in matching red-and-white striped uniforms pose with lollipops against a crimson backdrop featuring ominous shadowy figures, evoking low-budget horror exploitation cinema's playful yet sinister visual language."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
25086,Second Coming,2009,2000,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.856,Second Coming,ornate,The title uses stylized serif lettering with the 'O' in 'Coming' designed as a red circular element.,ominous|supernatural|vengeful|eerie|foreboding,"Two silhouetted figures in white dresses hold hands against a misty forest backdrop, their obscured faces and the tagline 'Revenge Can Be Deadly' establishing an atmosphere of supernatural menace and impending retribution.",ok,,"```json
{
  ""title_guess"": ""Second Coming"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title uses stylized serif lettering with the 'O' in 'Coming' designed as a red circular element."",
  ""mood"": [""ominous"", ""supernatural"", ""vengeful"", ""eerie"", ""foreboding""],
  ""caption_essay"": ""Two silhouetted figures in white dresses hold hands against a misty forest backdrop, their obscured faces and the tagline 'Revenge Can Be Deadly' establishing an atmosphere of supernatural menace and impending retribution."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
195539,Davey Jones' Locker,1900,1900,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.852,DAVEY JONES' LOCKER,minimal,Clean serif capitals in white provide stark contrast against the dark maritime imagery.,nautical|ominous|historical|somber|documentary,"This 1900 American Mutoscope & Biograph production captures a tilting shipwreck in grainy monochrome, evoking the perilous fate suggested by its maritime folklore title—Davey Jones' Locker, the sailor's grave at sea.",ok,Early cinema documentary/actuality film rather than horror; nautical disaster subject matter,"```json
{
  ""title_guess"": ""DAVEY JONES' LOCKER"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""Clean serif capitals in white provide stark contrast against the dark maritime imagery."",
  ""mood"": [""nautical"", ""ominous"", ""historical"", ""somber"", ""documentary""],
  ""caption_essay"": ""This 1900 American Mutoscope & Biograph production captures a tilting shipwreck in grainy monochrome, evoking the perilous fate suggested by its maritime folklore title—Davey Jones' Locker, the sailor's grave at sea."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Early cinema documentary/actuality film rather than horror; nautical disaster subject matter""
}
```",
264798,A Light in the Window,1942,1940,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.662,UNA LUZ EN LA VENTANA,block,"Bold green block letters with dimensional shadowing create a stark, attention-grabbing title treatment.",suspenseful|mysterious|dramatic|noir|foreboding,"This Spanish-language thriller poster employs classic noir portraiture, arranging four anxious faces around a shadowy fifth figure, while bold green typography announces Una Luz en la Ventana against an ominous black background.",ok,,"```json
{
  ""title_guess"": ""UNA LUZ EN LA VENTANA"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold green block letters with dimensional shadowing create a stark, attention-grabbing title treatment."",
  ""mood"": [""suspenseful"", ""mysterious"", ""dramatic"", ""noir"", ""foreboding""],
  ""caption_essay"": ""This Spanish-language thriller poster employs classic noir portraiture, arranging four anxious faces around a shadowy fifth figure, while bold green typography announces Una Luz en la Ventana against an ominous black background."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
174080,The Egyptian Mummy,1914,1910,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.82,HARPODEON THE EGYPTIAN MUMMY,ornate,"The title uses decorative, interlocking serif letters with an antiquated, mystical quality appropriate to the Egyptian theme.",eerie|vintage|mysterious|gothic|theatrical,"A vintage horror film poster depicts a woman in white examining or confronting a bandaged mummy figure in what appears to be a museum or exhibition setting, evoking classic Universal monster movie aesthetics.",ok,Clear black and white promotional image with distinctive period styling,"```json
{
  ""title_guess"": ""HARPODEON THE EGYPTIAN MUMMY"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title uses decorative, interlocking serif letters with an antiquated, mystical quality appropriate to the Egyptian theme."",
  ""mood"": [""eerie"", ""vintage"", ""mysterious"", ""gothic"", ""theatrical""],
  ""caption_essay"": ""A vintage horror film poster depicts a woman in white examining or confronting a bandaged mummy figure in what appears to be a museum or exhibition setting, evoking classic Universal monster movie aesthetics."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Clear black and white promotional image with distinctive period styling""
}
```",
41302,Zontar: The Thing from Venus,1967,1960,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.49,ZONTAR The thing from Venus,block,Bold red block letters with lightning bolt motif emphasize pulp sci-fi sensationalism.,pulp|retro|invasion|campy|sensational,"This 1960s B-movie poster collages rocket imagery, a gun-wielding hero, and a winged monster against screaming crowds, epitomizing low-budget sci-fi invasion thrills with garish yellow backdrop and lurid promotional style.",ok,,"```json
{
  ""title_guess"": ""ZONTAR The thing from Venus"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold red block letters with lightning bolt motif emphasize pulp sci-fi sensationalism."",
  ""mood"": [""pulp"", ""retro"", ""invasion"", ""campy"", ""sensational""],
  ""caption_essay"": ""This 1960s B-movie poster collages rocket imagery, a gun-wielding hero, and a winged monster against screaming crowds, epitomizing low-budget sci-fi invasion thrills with garish yellow backdrop and lurid promotional style."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
305511,The Craving,1918,1910,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.932,The Craving,ornate,The title uses dramatic angular lettering with a yellow-green gradient that suggests decay or sickness.,sinister|theatrical|vintage|menacing|campy,"A vintage horror poster depicts a grinning figure looming over miniature scenes of terror, with promotional text promising 'astounding' and 'bewildering' photographic effects. The stark contrast and exaggerated scale evoke classic monster movie aesthetics.",ok,,"```json
{
  ""title_guess"": ""The Craving"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title uses dramatic angular lettering with a yellow-green gradient that suggests decay or sickness."",
  ""mood"": [""sinister"", ""theatrical"", ""vintage"", ""menacing"", ""campy""],
  ""caption_essay"": ""A vintage horror poster depicts a grinning figure looming over miniature scenes of terror, with promotional text promising 'astounding' and 'bewildering' photographic effects. The stark contrast and exaggerated scale evoke classic monster movie aesthetics."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
40761,Revenge of the Creature,1955,1950,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.916,REVENGE OF THE CREATURE,block,Bold white block letters with strong contrast against the dark background.,retro|campy|aquatic|creature-feature|1950s-horror,"Universal's 1955 sequel showcases the Gill-man in full daylight terror, emerging from water near a boat of unsuspecting victims. The iconic rubber suit and distinctive head design epitomize classic monster movie aesthetics.",ok,Clear vintage horror poster with recognizable Creature from the Black Lagoon imagery,"```json
{
  ""title_guess"": ""REVENGE OF THE CREATURE"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold white block letters with strong contrast against the dark background."",
  ""mood"": [""retro"", ""campy"", ""aquatic"", ""creature-feature"", ""1950s-horror""],
  ""caption_essay"": ""Universal's 1955 sequel showcases the Gill-man in full daylight terror, emerging from water near a boat of unsuspecting victims. The iconic rubber suit and distinctive head design epitomize classic monster movie aesthetics."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Clear vintage horror poster with recognizable Creature from the Black Lagoon imagery""
}
```",
143109,The Forbidden,1978,1970,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.757,Clive Barker's THE FORBIDDEN,mixed,"Bold white outlined letters for author and title, with distressed metallic texture on 'FORBIDDEN'.",psychedelic|vibrant|surreal|horror|1980s,"Clive Barker's THE FORBIDDEN emerges from a kaleidoscopic burst of neon colors—purple, green, red, and yellow—suggesting the hallucinatory terror characteristic of the horror author's visceral storytelling style.",ok,,"```json
{
  ""title_guess"": ""Clive Barker's THE FORBIDDEN"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Bold white outlined letters for author and title, with distressed metallic texture on 'FORBIDDEN'."",
  ""mood"": [""psychedelic"", ""vibrant"", ""surreal"", ""horror"", ""1980s""],
  ""caption_essay"": ""Clive Barker's THE FORBIDDEN emerges from a kaleidoscopic burst of neon colors—purple, green, red, and yellow—suggesting the hallucinatory terror characteristic of the horror author's visceral storytelling style."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
3006,Dr. Jekyll and Mr. Hyde,1908,1900,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.935,,minimal,No visible text or title treatment present in the image.,vintage|theatrical|mysterious|performative|unsettling,"A Victorian-era performer poses with a grotesque mask or prop head, one hand raised in dramatic gesture. The formal studio portrait captures the eerie theatricality of early horror entertainment and sideshow spectacle.",low_signal,"This appears to be a vintage photograph rather than a horror movie poster; no title, credits, or typical poster elements present.","```json
{
  ""title_guess"": """",
  ""typography"": ""minimal"",
  ""typography_notes"": ""No visible text or title treatment present in the image."",
  ""mood"": [""vintage"", ""theatrical"", ""mysterious"", ""performative"", ""unsettling""],
  ""caption_essay"": ""A Victorian-era performer poses with a grotesque mask or prop head, one hand raised in dramatic gesture. The formal studio portrait captures the eerie theatricality of early horror entertainment and sideshow spectacle."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""This appears to be a vintage photograph rather than a horror movie poster; no title, credits, or typical poster elements present.""
}
```",
896922,1:00 A.M.,1995,1990,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.005,夜半一點鐘,mixed,"Large yellow Chinese characters dominate the upper right, with smaller text in white and red scattered throughout.",suspenseful|dramatic|mysterious|tense|thriller,"This VCD cover for a Hong Kong thriller features three protagonists in separate portrait frames against a red-orange gradient, with bold Chinese title characters and promotional text indicating a two-disc release.",ok,Clear horror/thriller genre markers with dramatic lighting and composition typical of 1990s Hong Kong cinema releases,"```json
{
  ""title_guess"": ""夜半一點鐘"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Large yellow Chinese characters dominate the upper right, with smaller text in white and red scattered throughout."",
  ""mood"": [""suspenseful"", ""dramatic"", ""mysterious"", ""tense"", ""thriller""],
  ""caption_essay"": ""This VCD cover for a Hong Kong thriller features three protagonists in separate portrait frames against a red-orange gradient, with bold Chinese title characters and promotional text indicating a two-disc release."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Clear horror/thriller genre markers with dramatic lighting and composition typical of 1990s Hong Kong cinema releases""
}
```",
880981,Hansel and Gretel,1923,1920,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,6.331,Baby Peggy in Hansel and Gretel,mixed,Bold serif headlines contrast with decorative script taglines and ornate display lettering.,theatrical|vintage|promotional|fairy-tale|nostalgic,"A 1920s promotional poster for Baby Peggy's adaptation of Hansel and Gretel features the child star in costume alongside a miniature cottage set, promising audiences something 'new' and 'different' from Century studios.",ok,Not a horror poster despite fairy tale subject; this is a silent-era children's film advertisement featuring child actress Baby Peggy Montgomery.,"```json
{
  ""title_guess"": ""Baby Peggy in Hansel and Gretel"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Bold serif headlines contrast with decorative script taglines and ornate display lettering."",
  ""mood"": [""theatrical"", ""vintage"", ""promotional"", ""fairy-tale"", ""nostalgic""],
  ""caption_essay"": ""A 1920s promotional poster for Baby Peggy's adaptation of Hansel and Gretel features the child star in costume alongside a miniature cottage set, promising audiences something 'new' and 'different' from Century studios."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Not a horror poster despite fairy tale subject; this is a silent-era children's film advertisement featuring child actress Baby Peggy Montgomery.""
}
```",
27084,Invasion of the Bee Girls,1973,1970,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.419,INVASION OF THE BEE GIRLS,block,"Bold red block letters with slight dimensional shading create a pulpy, attention-grabbing title treatment.",exploitation|campy|sexploitation|retro|pulp,"This 1973 exploitation poster uses honeycomb geometry and a towering female figure to frame scenes of sci-fi mayhem, epitomizing the era's blend of B-movie sensationalism and psychedelic design aesthetics.",ok,,"```json
{
  ""title_guess"": ""INVASION OF THE BEE GIRLS"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold red block letters with slight dimensional shading create a pulpy, attention-grabbing title treatment."",
  ""mood"": [""exploitation"", ""campy"", ""sexploitation"", ""retro"", ""pulp""],
  ""caption_essay"": ""This 1973 exploitation poster uses honeycomb geometry and a towering female figure to frame scenes of sci-fi mayhem, epitomizing the era's blend of B-movie sensationalism and psychedelic design aesthetics."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
150340,Boo,1932,1930,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.159,BOO,block,Bold white block letters spelling 'BOO' dominate the upper portion of the frame.,playful|vintage|theatrical|whimsical|classic,"A vintage black-and-white image features a costumed figure emerging from a decorative vessel, with the word 'BOO' prominently displayed above. The theatrical staging and ornamental container suggest early cinema's playful approach to supernatural themes.",ok,Clear vintage horror/comedy aesthetic with straightforward composition,"```json
{
  ""title_guess"": ""BOO"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold white block letters spelling 'BOO' dominate the upper portion of the frame."",
  ""mood"": [""playful"", ""vintage"", ""theatrical"", ""whimsical"", ""classic""],
  ""caption_essay"": ""A vintage black-and-white image features a costumed figure emerging from a decorative vessel, with the word 'BOO' prominently displayed above. The theatrical staging and ornamental container suggest early cinema's playful approach to supernatural themes."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Clear vintage horror/comedy aesthetic with straightforward composition""
}
```",
106614,Hard Rock Nightmare,1988,1980,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,6.173,HARD ROCK NIGHTMARE,mixed,Title uses metallic gray block letters for 'HARD ROCK' and distressed red letters for 'NIGHTMARE'.,menacing|aggressive|horror|metal|visceral,"A snarling werewolf with piercing yellow eyes and exposed fangs dominates this horror poster, its wild fur rendered in dramatic white strokes against black. The split typography—industrial gray and blood-red—reinforces the film's hard rock aesthetic.",ok,,"```json
{
  ""title_guess"": ""HARD ROCK NIGHTMARE"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Title uses metallic gray block letters for 'HARD ROCK' and distressed red letters for 'NIGHTMARE'."",
  ""mood"": [""menacing"", ""aggressive"", ""horror"", ""metal"", ""visceral""],
  ""caption_essay"": ""A snarling werewolf with piercing yellow eyes and exposed fangs dominates this horror poster, its wild fur rendered in dramatic white strokes against black. The split typography—industrial gray and blood-red—reinforces the film's hard rock aesthetic."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
105166,The X-Ray Fiend,1897,1890,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.912,THE X-RAY FIEND,minimal,Clean serif typeface with centered alignment and simple spacing.,vintage|macabre|scientific|theatrical|early-cinema,"George Albert Smith's 1897 silent film poster features skeletal figures in a vaudeville-style X-ray demonstration, capturing Victorian-era fascination with newly discovered radiographic technology and its potential for both scientific wonder and ghoulish entertainment.",ok,Historical early cinema artifact; clear image and text,"```json
{
  ""title_guess"": ""THE X-RAY FIEND"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""Clean serif typeface with centered alignment and simple spacing."",
  ""mood"": [""vintage"", ""macabre"", ""scientific"", ""theatrical"", ""early-cinema""],
  ""caption_essay"": ""George Albert Smith's 1897 silent film poster features skeletal figures in a vaudeville-style X-ray demonstration, capturing Victorian-era fascination with newly discovered radiographic technology and its potential for both scientific wonder and ghoulish entertainment."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Historical early cinema artifact; clear image and text""
}
```",
661601,Pay To View,2020,2020,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.139,PAY TO VIEW,mixed,"Bold gradient lettering shifts from white through pink to purple, creating a modern digital aesthetic.",surveillance|intimate|technological|voyeuristic|contemporary,"A close-up face emerges from darkness in cool tones, while gradient text below suggests themes of digital voyeurism and commodified observation in the streaming age.",ok,,"```json
{
  ""title_guess"": ""PAY TO VIEW"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Bold gradient lettering shifts from white through pink to purple, creating a modern digital aesthetic."",
  ""mood"": [""surveillance"", ""intimate"", ""technological"", ""voyeuristic"", ""contemporary""],
  ""caption_essay"": ""A close-up face emerges from darkness in cool tones, while gradient text below suggests themes of digital voyeurism and commodified observation in the streaming age."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
192737,The Ghost Train,1939,1930,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.284,DE SPOOKTREIN,block,Bold sans-serif lettering in red creates stark contrast against the dark background.,menacing|supernatural|dread|vintage|macabre,"A skeletal specter looms over a terrified passenger in this Dutch horror poster, where death literally drives the train. The stark composition merges industrial machinery with supernatural terror through dramatic angles and chiaroscuro.",ok,Dutch title translates to 'The Ghost Train' - classic early horror cinema imagery,"```json
{
  ""title_guess"": ""DE SPOOKTREIN"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold sans-serif lettering in red creates stark contrast against the dark background."",
  ""mood"": [""menacing"", ""supernatural"", ""dread"", ""vintage"", ""macabre""],
  ""caption_essay"": ""A skeletal specter looms over a terrified passenger in this Dutch horror poster, where death literally drives the train. The stark composition merges industrial machinery with supernatural terror through dramatic angles and chiaroscuro."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Dutch title translates to 'The Ghost Train' - classic early horror cinema imagery""
}
```",
1666771,The Werewolf,1959,1950,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.495,THE WEREWOLF,ornate,Gothic horror-style lettering with distressed texture and quotation marks framing the title.,classic horror|retro|suspenseful|B-movie|supernatural,"A vintage-styled horror poster evokes classic monster cinema, featuring a scientist in a lab coat against lightning bolts and a full moon, flanked by two frightened women in a black-and-white aesthetic.",ok,Clear poster with readable credits and atmospheric horror elements typical of indie or student film homage to 1950s creature features.,"```json
{
  ""title_guess"": ""THE WEREWOLF"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""Gothic horror-style lettering with distressed texture and quotation marks framing the title."",
  ""mood"": [""classic horror"", ""retro"", ""suspenseful"", ""B-movie"", ""supernatural""],
  ""caption_essay"": ""A vintage-styled horror poster evokes classic monster cinema, featuring a scientist in a lab coat against lightning bolts and a full moon, flanked by two frightened women in a black-and-white aesthetic."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Clear poster with readable credits and atmospheric horror elements typical of indie or student film homage to 1950s creature features.""
}
```",
18498,Ghoulies,1985,1980,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.065,GHOULIES,ornate,"Bulbous, cartoonish letters with yellow-cream fill and brown-red outline create a playful horror aesthetic.",campy|grotesque|comedic|creature-feature|trashy,"A monstrous puppet creature with bandaged face and reptilian body emerges from a toilet bowl against grimy green tiles, epitomizing 1980s low-budget horror's blend of practical effects and absurdist shock value.",ok,,"```json
{
  ""title_guess"": ""GHOULIES"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""Bulbous, cartoonish letters with yellow-cream fill and brown-red outline create a playful horror aesthetic."",
  ""mood"": [""campy"", ""grotesque"", ""comedic"", ""creature-feature"", ""trashy""],
  ""caption_essay"": ""A monstrous puppet creature with bandaged face and reptilian body emerges from a toilet bowl against grimy green tiles, epitomizing 1980s low-budget horror's blend of practical effects and absurdist shock value."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
31275,The Creeping Terror,1964,1960,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.065,THE CREEPING TERROR,mixed,"Hand-painted, irregular lettering with dripping, uneven strokes creates an amateur, unsettling aesthetic.",surreal|eerie|low-budget|bizarre|retro,"A 1960s B-movie poster depicts a prone figure beneath abstract concentric circles and radiating lines, evoking cosmic dread through crude hand-painted imagery and deliberately amateurish design that amplifies the film's cult mystique.",ok,,"```json
{
  ""title_guess"": ""THE CREEPING TERROR"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Hand-painted, irregular lettering with dripping, uneven strokes creates an amateur, unsettling aesthetic."",
  ""mood"": [""surreal"", ""eerie"", ""low-budget"", ""bizarre"", ""retro""],
  ""caption_essay"": ""A 1960s B-movie poster depicts a prone figure beneath abstract concentric circles and radiating lines, evoking cosmic dread through crude hand-painted imagery and deliberately amateurish design that amplifies the film's cult mystique."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
