id,title,year,decade,model,model_id,status,latency_s,title_guess,typography,typography_notes,mood,caption_essay,lite_risk,notes,raw_text,error
92320,Garden of the Dead,1972,1970,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.112,Garden of the Dead,ornate,"The title features ornate, dripping white letters.",dark|scary|haunting|mysterious,A zombie-like figure looms over a graveyard scene with a group of people in the distance. The image conveys a sense of eeriness and foreboding.,low_signal,The poster appears to be from a 1970s horror film.,"{
  ""title_guess"": ""Garden of the Dead"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title features ornate, dripping white letters."",
  ""mood"": [""dark"", ""scary"", ""haunting"", ""mysterious""],
  ""caption_essay"": ""A zombie-like figure looms over a graveyard scene with a group of people in the distance. The image conveys a sense of eeriness and foreboding."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The poster appears to be from a 1970s horror film.""
}",
482646,The Cavalier's Dream,1898,1890,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.253,The Cavalier's Dream,ornate,"The title features ornate, classic lettering.",dark|mysterious|vintage|ominous,"A man in white attire leans on a table, facing a woman in a nun's habit, in a dimly lit room with hanging garments. The scene exudes an eerie, old-world atmosphere.",low_signal,The image appears to be a vintage film still or poster.,"{
  ""title_guess"": ""The Cavalier's Dream"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title features ornate, classic lettering."",
  ""mood"": [""dark"", ""mysterious"", ""vintage"", ""ominous""],
  ""caption_essay"": ""A man in white attire leans on a table, facing a woman in a nun's habit, in a dimly lit room with hanging garments. The scene exudes an eerie, old-world atmosphere."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a vintage film still or poster.""
}",
482646,The Cavalier's Dream,1898,1890,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.471,THE CAVALIER'S DREAM,minimal,"Simple, clean, and bold lettering.",mysterious|dark|eerie|vintage|surreal,A haunting black-and-white scene from 'The Cavalier's Dream' showcases a cloaked figure kneeling over a bed. The surreal imagery evokes a sense of mystery and dread.,ok,The poster suggests an early horror or mystery film aesthetic.,"{
  ""title_guess"": ""THE CAVALIER'S DREAM"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""Simple, clean, and bold lettering."",
  ""mood"": [""mysterious"", ""dark"", ""eerie"", ""vintage"", ""surreal""],
  ""caption_essay"": ""A haunting black-and-white scene from 'The Cavalier's Dream' showcases a cloaked figure kneeling over a bed. The surreal imagery evokes a sense of mystery and dread."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster suggests an early horror or mystery film aesthetic.""
}",
1703149,The Mummy: Reckoning,9999,9990,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,4.023,The Mummy Reckoning,block,"Bold, capitalized block letters with a golden, slightly distressed texture.",menacing|eerie|supernatural|intense|dangerous,"A towering, spectral mummy looms over a group of explorers, illuminated by flickering light in a desolate setting. The poster exudes dread and mystery.",ok,Clear and accurate depiction of the horror theme.,"{
  ""title_guess"": ""The Mummy Reckoning"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, capitalized block letters with a golden, slightly distressed texture."",
  ""mood"": [""menacing"", ""eerie"", ""supernatural"", ""intense"", ""dangerous""],
  ""caption_essay"": ""A towering, spectral mummy looms over a group of explorers, illuminated by flickering light in a desolate setting. The poster exudes dread and mystery."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Clear and accurate depiction of the horror theme.""
}",
1703149,The Mummy: Reckoning,9999,9990,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,3.325,The Mummy Reckoning,ornate,The title font is bold and golden with a distressed texture.,dark|scary|ominous|intense|apocalyptic,"A giant mummy looms over a group of people walking away from a tomb, with a burning building in the background. The scene is dark and ominous, with flames and smoke everywhere.",low_signal,The image appears to be a legitimate movie poster.,"{
  ""title_guess"": ""The Mummy Reckoning"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title font is bold and golden with a distressed texture."",
  ""mood"": [""dark"", ""scary"", ""ominous"", ""intense"", ""apocalyptic""],
  ""caption_essay"": ""A giant mummy looms over a group of people walking away from a tomb, with a burning building in the background. The scene is dark and ominous, with flames and smoke everywhere."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a legitimate movie poster.""
}",
1277059,The Gray Horror,1915,1910,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,0.96,The Gray Horror,ornate,The title features ornate lettering with a classic film feel.,ominous|vintage|mysterious|horror,A vintage film poster for 'The Gray Horror' with ornate typography and black-and-white images.,low_signal,The image appears to be a scanned page from a newspaper or bulletin.,"{
  ""title_guess"": ""The Gray Horror"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title features ornate lettering with a classic film feel."",
  ""mood"": [""ominous"", ""vintage"", ""mysterious"", ""horror""],
  ""caption_essay"": ""A vintage film poster for 'The Gray Horror' with ornate typography and black-and-white images."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a scanned page from a newspaper or bulletin.""
}",
92320,Garden of the Dead,1972,1970,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,7.768,Garden of the Dead,mixed,"Features bold, dramatic lettering with a hand-drawn quality.",eerie|ominous|childlike|dark|surreal,"A haunting poster blends a child's toy with a graveyard scene, evoking a chilling, dreamlike atmosphere. The juxtaposition of innocence and horror creates a sense of unease.",ok,The poster effectively uses contrast and surreal imagery to convey a horror theme.,"{
  ""title_guess"": ""Garden of the Dead"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Features bold, dramatic lettering with a hand-drawn quality."",
  ""mood"": [""eerie"", ""ominous"", ""childlike"", ""dark"", ""surreal""],
  ""caption_essay"": ""A haunting poster blends a child's toy with a graveyard scene, evoking a chilling, dreamlike atmosphere. The juxtaposition of innocence and horror creates a sense of unease."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster effectively uses contrast and surreal imagery to convey a horror theme.""
}",
1277059,The Gray Horror,1915,1910,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.713,The Gray Horror,mixed,A mix of block and ornate lettering for different sections.,vintage|eerie|staged|dramatic|retro,"A vintage horror film poster with dramatic black-and-white imagery, evoking an eerie and theatrical mood from a bygone era.",ok,Poster text and layout appear consistent with early 20th-century film advertisements.,"{
  ""title_guess"": ""The Gray Horror"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""A mix of block and ornate lettering for different sections."",
  ""mood"": [""vintage"", ""eerie"", ""staged"", ""dramatic"", ""retro""],
  ""caption_essay"": ""A vintage horror film poster with dramatic black-and-white imagery, evoking an eerie and theatrical mood from a bygone era."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster text and layout appear consistent with early 20th-century film advertisements.""
}",
272423,The Mistletoe Bough,1904,1900,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.8,THE MISTLETOE BOUGH,minimal,"The text is in a simple, black, all-caps font.",haunting|vintage|mysterious|romantic|old,"A ghostly figure in white is superimposed over a dark background, evoking a haunting atmosphere. The image appears to be a still from a 1904 film.",low_signal,"The image is blurry and difficult to make out, which may indicate a low signal or hallucination risk, but the text and overall aesthetic appear to be consistent with a horror movie poster.","{
  ""title_guess"": ""THE MISTLETOE BOUGH"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""The text is in a simple, black, all-caps font."",
  ""mood"": [""haunting"", ""vintage"", ""mysterious"", ""romantic"", ""old""],
  ""caption_essay"": ""A ghostly figure in white is superimposed over a dark background, evoking a haunting atmosphere. The image appears to be a still from a 1904 film."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image is blurry and difficult to make out, which may indicate a low signal or hallucination risk, but the text and overall aesthetic appear to be consistent with a horror movie poster.""
}",
272423,The Mistletoe Bough,1904,1900,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.351,THE MISTLETOE BOUGH,minimal,"Simple, clean font with minimal styling.",eerie|ghostly|mysterious|vintage|ominous,"A haunting, spectral figure looms in the fog, setting a chilling and cryptic tone. This vintage poster captures the eerie essence of classic horror.",ok,"The poster's design is stark and atmospheric, enhancing the sense of mystery.","{
  ""title_guess"": ""THE MISTLETOE BOUGH"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""Simple, clean font with minimal styling."",
  ""mood"": [""eerie"", ""ghostly"", ""mysterious"", ""vintage"", ""ominous""],
  ""caption_essay"": ""A haunting, spectral figure looms in the fog, setting a chilling and cryptic tone. This vintage poster captures the eerie essence of classic horror."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster's design is stark and atmospheric, enhancing the sense of mystery.""
}",
125294,Rough Draft,1998,1990,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.507,diary of a serial Killer.,mixed,"The title features a mix of fonts, with 'diary of a' in a simple font and 'serial Killer.' in a bold, red, stylized font.",dark|ominous|intense|thrilling|foreboding,"A haunting close-up of eyes stares out from a blurred face, with bold text hinting at a sinister story within.",low_signal,"The image effectively conveys a sense of unease and foreboding, typical of horror movie posters.","{
  ""title_guess"": ""diary of a serial Killer."",
  ""typography"": ""mixed"",
  ""typography_notes"": ""The title features a mix of fonts, with 'diary of a' in a simple font and 'serial Killer.' in a bold, red, stylized font."",
  ""mood"": [""dark"", ""ominous"", ""intense"", ""thrilling"", ""foreboding""],
  ""caption_essay"": ""A haunting close-up of eyes stares out from a blurred face, with bold text hinting at a sinister story within."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image effectively conveys a sense of unease and foreboding, typical of horror movie posters.""
}",
125294,Rough Draft,1998,1990,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.372,Diary of a Serial Killer,mixed,Combines bold block lettering with hand-written script.,chilling|sinister|tense|dark|thrilling,"A haunting close-up of a menacing gaze, with dripping red text hinting at the diary's bleak confessions.",ok,The poster effectively conveys a sense of dread and mystery.,"{
  ""title_guess"": ""Diary of a Serial Killer"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Combines bold block lettering with hand-written script."",
  ""mood"": [""chilling"", ""sinister"", ""tense"", ""dark"", ""thrilling""],
  ""caption_essay"": ""A haunting close-up of a menacing gaze, with dripping red text hinting at the diary's bleak confessions."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster effectively conveys a sense of dread and mystery.""
}",
114007,Fangs of the Cobra,1977,1970,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.188,Fangs of the Cobra,ornate,"The title features ornate, stylized lettering with a mix of English and Chinese characters.",dark|scary|intense|ominous|horrific,"A horror movie poster featuring a snake and four people, with a predominantly green, yellow, and black color scheme. The image conveys a sense of fear and danger.",low_signal,"The poster appears to be from an older film, likely from the 1970s or 1980s.","{
  ""title_guess"": ""Fangs of the Cobra"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title features ornate, stylized lettering with a mix of English and Chinese characters."",
  ""mood"": [""dark"", ""scary"", ""intense"", ""ominous"", ""horrific""],
  ""caption_essay"": ""A horror movie poster featuring a snake and four people, with a predominantly green, yellow, and black color scheme. The image conveys a sense of fear and danger."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The poster appears to be from an older film, likely from the 1970s or 1980s.""
}",
114007,Fangs of the Cobra,1977,1970,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.836,黑魔,mixed,"Combines bold, block letters with ornate, hand-drawn styles.",horror|suspense|mystery|fear|supernatural,"A chilling poster featuring distressed faces and a sinister snake, evoking supernatural dread. The contrast of colors and expressive lettering heighten the eerie atmosphere.",ok,"The title and text are in Chinese, giving a cultural dimension to the horror theme.","{
  ""title_guess"": ""黑魔"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Combines bold, block letters with ornate, hand-drawn styles."",
  ""mood"": [""horror"", ""suspense"", ""mystery"", ""fear"", ""supernatural""],
  ""caption_essay"": ""A chilling poster featuring distressed faces and a sinister snake, evoking supernatural dread. The contrast of colors and expressive lettering heighten the eerie atmosphere."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The title and text are in Chinese, giving a cultural dimension to the horror theme.""
}",
4232,Scream,1996,1990,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.433,SCREAM,block,"The title is in large, bold, block letters.",scary|suspenseful|dark|intense|frightening,"A close-up of a woman's face with her hand over her mouth, conveying fear and silence. Her eyes are wide with a sense of terror.",ok,"The poster effectively captures the theme of the movie Scream, which is a horror film known for its suspenseful and frightening scenes.","{
  ""title_guess"": ""SCREAM"",
  ""typography"": ""block"",
  ""typography_notes"": ""The title is in large, bold, block letters."",
  ""mood"": [""scary"", ""suspenseful"", ""dark"", ""intense"", ""frightening""],
  ""caption_essay"": ""A close-up of a woman's face with her hand over her mouth, conveying fear and silence. Her eyes are wide with a sense of terror."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster effectively captures the theme of the movie Scream, which is a horror film known for its suspenseful and frightening scenes.""
}",
4232,Scream,1996,1990,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.992,SCREAM,minimal,"Bold, capitalized letters in a straightforward sans-serif font.",tense|mysterious|dark|suspenseful|horrifying,"A haunting close-up of a person’s face, their hand pressed against their mouth, evoking fear. The stark, minimalist text 'SCREAM' sets the tone for a chilling horror experience.",ok,The contrast between the black-and-white image and white text emphasizes the eerie tone of the poster.,"{
  ""title_guess"": ""SCREAM"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""Bold, capitalized letters in a straightforward sans-serif font."",
  ""mood"": [""tense"", ""mysterious"", ""dark"", ""suspenseful"", ""horrifying""],
  ""caption_essay"": ""A haunting close-up of a person’s face, their hand pressed against their mouth, evoking fear. The stark, minimalist text 'SCREAM' sets the tone for a chilling horror experience."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The contrast between the black-and-white image and white text emphasizes the eerie tone of the poster.""
}",
20650,The Sealed Room,1909,1900,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.238,The Sealed Room,minimal,"The title is presented in simple, white serif font.",dark|mysterious|intimate|claustrophobic,"A woman sits alone in a dimly lit room, surrounded by shadows, with a bouquet of flowers and a lamp casting a faint glow.",low_signal,"The image appears to be a still from a classic film, likely from the silent era.","{
  ""title_guess"": ""The Sealed Room"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""The title is presented in simple, white serif font."",
  ""mood"": [""dark"", ""mysterious"", ""intimate"", ""claustrophobic""],
  ""caption_essay"": ""A woman sits alone in a dimly lit room, surrounded by shadows, with a bouquet of flowers and a lamp casting a faint glow."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a still from a classic film, likely from the silent era.""
}",
20650,The Sealed Room,1909,1900,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.281,THE SEALED ROOM,minimal,"Clean, simple sans-serif font.",mysterious|dark|haunting|suspenseful|ominous,"A shadowy figure sits alone in a dimly lit room, hinting at an eerie, hidden narrative.",ok,High contrast and monochromatic tone enhance the eerie atmosphere.,"{
  ""title_guess"": ""THE SEALED ROOM"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""Clean, simple sans-serif font."",
  ""mood"": [""mysterious"", ""dark"", ""haunting"", ""suspenseful"", ""ominous""],
  ""caption_essay"": ""A shadowy figure sits alone in a dimly lit room, hinting at an eerie, hidden narrative."",
  ""lite_risk"": ""ok"",
  ""notes"": ""High contrast and monochromatic tone enhance the eerie atmosphere.""
}",
114013,Crash!,1976,1970,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,2.142,CRASH!,ornate,"The title features bold, black letters with a white outline.",chaotic|violent|intense|dark|explosive,A city street erupts in a massive car crash with flames and debris scattered everywhere. People run for their lives as vehicles crash and explode.,low_signal,The image appears to be a movie poster from the 1970s or 1980s.,"{
  ""title_guess"": ""CRASH!"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title features bold, black letters with a white outline."",
  ""mood"": [""chaotic"", ""violent"", ""intense"", ""dark"", ""explosive""],
  ""caption_essay"": ""A city street erupts in a massive car crash with flames and debris scattered everywhere. People run for their lives as vehicles crash and explode."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a movie poster from the 1970s or 1980s.""
}",
43613,The Soul of a Monster,1944,1940,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.495,The Soul of a Monster,block,"Bold, colorful, and large block letters evoke a dramatic effect.",suspenseful|eerie|intense|vintage|mysterious,A vintage horror poster captures a tense moment between two men in a dimly lit room. The title 'The Soul of a Monster' hints at a chilling narrative.,ok,"Colorful, high-contrast design typical of mid-20th century horror posters.","{
  ""title_guess"": ""The Soul of a Monster"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, colorful, and large block letters evoke a dramatic effect."",
  ""mood"": [""suspenseful"", ""eerie"", ""intense"", ""vintage"", ""mysterious""],
  ""caption_essay"": ""A vintage horror poster captures a tense moment between two men in a dimly lit room. The title 'The Soul of a Monster' hints at a chilling narrative."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Colorful, high-contrast design typical of mid-20th century horror posters.""
}",
43613,The Soul of a Monster,1944,1940,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.621,The Soul of a Monster,mixed,The title features a mix of red and blue lettering with varying font styles.,ominous|intense|dark|suspenseful,"A suited man holds a white-gloved hand, as another man looks on with concern. The dimly lit background and bold title suggest a dark and intense horror movie.",low_signal,The image appears to be a genuine vintage horror movie poster.,"{
  ""title_guess"": ""The Soul of a Monster"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""The title features a mix of red and blue lettering with varying font styles."",
  ""mood"": [""ominous"", ""intense"", ""dark"", ""suspenseful""],
  ""caption_essay"": ""A suited man holds a white-gloved hand, as another man looks on with concern. The dimly lit background and bold title suggest a dark and intense horror movie."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a genuine vintage horror movie poster.""
}",
114013,Crash!,1976,1970,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,4.975,CRASH!,block,"Bold, uppercase letters with a striking appearance.",chaotic|violent|intense|action-packed|dramatic,A fiery explosion and chaotic scene capture the intensity of catastrophe. The poster immerses viewers in a world of danger and destruction.,ok,Vibrant colors and dynamic imagery enhance the sense of urgency and chaos.,"{
  ""title_guess"": ""CRASH!"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, uppercase letters with a striking appearance."",
  ""mood"": [""chaotic"", ""violent"", ""intense"", ""action-packed"", ""dramatic""],
  ""caption_essay"": ""A fiery explosion and chaotic scene capture the intensity of catastrophe. The poster immerses viewers in a world of danger and destruction."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Vibrant colors and dynamic imagery enhance the sense of urgency and chaos.""
}",
29409,22 Weeks,2009,2000,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.318,22 weeks,minimal,"Clean, simple font used primarily in a straightforward design.",intense|dramatic|serious|emotional|realistic,"The poster for '22 weeks' combines stark, real-life emotion with minimal design to convey a powerful, relatable story.",ok,"The poster suggests a serious, emotional film based on true events.","```json
{
  ""title_guess"": ""22 weeks"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""Clean, simple font used primarily in a straightforward design."",
  ""mood"": [""intense"", ""dramatic"", ""serious"", ""emotional"", ""realistic""],
  ""caption_essay"": ""The poster for '22 weeks' combines stark, real-life emotion with minimal design to convey a powerful, relatable story."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster suggests a serious, emotional film based on true events.""
}
```",
29409,22 Weeks,2009,2000,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.178,22weeks,mixed,"The poster features a mix of bold, green, and black fonts.",intense|serious|haunting|emotional|disturbing,"A woman with a bruised face and a hospital gown stares intensely, surrounded by accolades and a tagline that reads 'What would you do?'. The poster conveys a sense of trauma and distress.",low_signal,The poster appears to be for a drama or thriller film based on a true story.,"{
  ""title_guess"": ""22weeks"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""The poster features a mix of bold, green, and black fonts."",
  ""mood"": [""intense"", ""serious"", ""haunting"", ""emotional"", ""disturbing""],
  ""caption_essay"": ""A woman with a bruised face and a hospital gown stares intensely, surrounded by accolades and a tagline that reads 'What would you do?'. The poster conveys a sense of trauma and distress."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The poster appears to be for a drama or thriller film based on a true story.""
}",
931,Don't Look Now,1973,1970,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.352,Don't Look Now,minimal,"The title text is in a simple, bold font.",Ominous|Mysterious|Dark|Foreboding|Melancholic,"A blood-stained photo frame displays a couple, with the ominous phrase 'Don't Look Now' emblazoned on the blood. The image exudes a sense of foreboding and dread.",low_signal,The poster appears to be for the 1973 psychological horror film 'Don't Look Now'.,"{
  ""title_guess"": ""Don't Look Now"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""The title text is in a simple, bold font."",
  ""mood"": [""Ominous"", ""Mysterious"", ""Dark"", ""Foreboding"", ""Melancholic""],
  ""caption_essay"": ""A blood-stained photo frame displays a couple, with the ominous phrase 'Don't Look Now' emblazoned on the blood. The image exudes a sense of foreboding and dread."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The poster appears to be for the 1973 psychological horror film 'Don't Look Now'.""
}",
40804,Gorgo,1961,1960,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.309,Gorgo,ornate,The title lettering is large and distressed with a bumpy texture.,chaotic|apocalyptic|intense|dangerous,"A giant monster wreaks havoc on a city, destroying buildings and sending people running for their lives. The monster is the central focus, with a massive roar and fiery explosions around it.",low_signal,The image appears to be a stylized representation of a classic monster movie poster.,"{
  ""title_guess"": ""Gorgo"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title lettering is large and distressed with a bumpy texture."",
  ""mood"": [""chaotic"", ""apocalyptic"", ""intense"", ""dangerous""],
  ""caption_essay"": ""A giant monster wreaks havoc on a city, destroying buildings and sending people running for their lives. The monster is the central focus, with a massive roar and fiery explosions around it."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a stylized representation of a classic monster movie poster.""
}",
931,Don't Look Now,1973,1970,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,3.193,Don't Look Now,block,"Bold, red, sans-serif lettering with a striking presence.",ominous|eerie|suspenseful|mysterious|dramatic,"A haunting poster featuring a blood-like spill and a framed photograph, evoking terror and suspense.",ok,,"{
  ""title_guess"": ""Don't Look Now"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, red, sans-serif lettering with a striking presence."",
  ""mood"": [""ominous"", ""eerie"", ""suspenseful"", ""mysterious"", ""dramatic""],
  ""caption_essay"": ""A haunting poster featuring a blood-like spill and a framed photograph, evoking terror and suspense."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}",
40804,Gorgo,1961,1960,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,3.301,Gorgo,block,"Bold, dramatic lettering with a rough texture.",chaotic|threatening|action-packed|intense|monstrous,"A towering monster wreaks havoc in a city, as people and military forces flee in terror. The scene is alive with explosions and chaos.",ok,,"{
  ""title_guess"": ""Gorgo"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, dramatic lettering with a rough texture."",
  ""mood"": [""chaotic"", ""threatening"", ""action-packed"", ""intense"", ""monstrous""],
  ""caption_essay"": ""A towering monster wreaks havoc in a city, as people and military forces flee in terror. The scene is alive with explosions and chaos."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}",
42462,Daughter of the Mind,1969,1960,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.114,Daughter of the Mind,ornate,"The title features bold, red, and irregularly shaped letters.",dark|ominous|introspective|mysterious,"A haunting poster featuring a man and woman with a black background, evoking a sense of eeriness. The bold red title 'Daughter of the Mind' grabs attention.",low_signal,The image appears to be a genuine horror movie poster from the 1970s or earlier.,"{
  ""title_guess"": ""Daughter of the Mind"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title features bold, red, and irregularly shaped letters."",
  ""mood"": [""dark"", ""ominous"", ""introspective"", ""mysterious""],
  ""caption_essay"": ""A haunting poster featuring a man and woman with a black background, evoking a sense of eeriness. The bold red title 'Daughter of the Mind' grabs attention."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a genuine horror movie poster from the 1970s or earlier.""
}",
42462,Daughter of the Mind,1969,1960,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.298,Daughter of the Mind,block,"Bold, red, block lettering conveys intensity.",eerie|suspenseful|dark|mysterious|ominous,"A stark, haunting poster with intense red lettering sets a foreboding tone, foreshadowing the unsettling narrative within.",ok,The contrast between the black background and red text creates a strong visual impact.,"{
  ""title_guess"": ""Daughter of the Mind"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, red, block lettering conveys intensity."",
  ""mood"": [""eerie"", ""suspenseful"", ""dark"", ""mysterious"", ""ominous""],
  ""caption_essay"": ""A stark, haunting poster with intense red lettering sets a foreboding tone, foreshadowing the unsettling narrative within."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The contrast between the black background and red text creates a strong visual impact.""
}",
125129,Shocking Asia II: The Last Taboos,1985,1980,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.202,,mixed,"The poster features a mix of fonts, including bold yellow and white text, with some Asian script characters.",dark|scary|sensual|ominous|erotic,"A woman in a pink bikini cowers in fear, with a green statue looming behind her. The dark background and bold text create a sense of foreboding.",low_signal,The poster appears to be for a horror movie with some erotic elements.,"{
  ""title_guess"": """",
  ""typography"": ""mixed"",
  ""typography_notes"": ""The poster features a mix of fonts, including bold yellow and white text, with some Asian script characters."",
  ""mood"": [""dark"", ""scary"", ""sensual"", ""ominous"", ""erotic""],
  ""caption_essay"": ""A woman in a pink bikini cowers in fear, with a green statue looming behind her. The dark background and bold text create a sense of foreboding."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The poster appears to be for a horror movie with some erotic elements.""
}",
125129,Shocking Asia II: The Last Taboos,1985,1980,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.604,Shocking Asia II: The Forbidden Taboos,mixed,"Bold, contrasting fonts emphasize the title against a dramatic backdrop.",sensual|mysterious|threatening|exotic,"A woman with a tattooed dragon embraces herself, evoking a sense of mystery and danger. The dark, ominous background hints at hidden taboos.",ok,Title appears in both English and Chinese script.,"```json
{
  ""title_guess"": ""Shocking Asia II: The Forbidden Taboos"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Bold, contrasting fonts emphasize the title against a dramatic backdrop."",
  ""mood"": [""sensual"", ""mysterious"", ""threatening"", ""exotic""],
  ""caption_essay"": ""A woman with a tattooed dragon embraces herself, evoking a sense of mystery and danger. The dark, ominous background hints at hidden taboos."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Title appears in both English and Chinese script.""
}
```",
6488,Arachnophobia,1990,1990,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.266,ARACHNOPHOBIA,mixed,Combines bold and script font styles with a glowing effect.,eerie|ominous|suspenseful|dark|foreboding,"A frightening moonlit scene with an oversized spider casting dread, hinting at the terror hidden within everyday landscapes.",ok,Poster effectively conveys atmospheric horror.,"{
  ""title_guess"": ""ARACHNOPHOBIA"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Combines bold and script font styles with a glowing effect."",
  ""mood"": [""eerie"", ""ominous"", ""suspenseful"", ""dark"", ""foreboding""],
  ""caption_essay"": ""A frightening moonlit scene with an oversized spider casting dread, hinting at the terror hidden within everyday landscapes."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster effectively conveys atmospheric horror.""
}",
